normalized,original,source,word_length,is_compound,morpheme_count
nj-nst-xntj,nj-nst-ḫntj,bbaw,9,True,3
nj-spss-ttj,Nj-Špss-Ttj,bbaw,9,True,3
njt-anx-srt,Njt-ꜥnḫ-šrt,bbaw,9,True,3
ns-wnn-nfrw,Ns-wnn-nfrw,bbaw,9,True,3
nswt-pw-ntr,Nswt-pw-nṯr,bbaw,9,True,3
ntpl-nt-nhh,nʾtpl-nt-nḥḥ,bbaw,9,True,3
ntrj-rn-mnw,nṯrj-rn-mnw,bbaw,9,True,3
nxn-wsr-kaf,Nḫn-Wsr-kꜣf,bbaw,9,True,3
nxtw-m-wast,Nḫtw-m-Wꜣst,bbaw,9,True,3
pa-mr-snwtj,Pꜣ-mr-šnwtj,bbaw,9,True,3
pa-tay-sjry,Pꜣ-ṯꜣy-sjrʾy,bbaw,9,True,3
pay-sw-wbnw,Pꜣy-šw-wbnw,bbaw,9,True,3
pn-jwif-nrj,Pn-jwif-nrj,bbaw,9,True,3
pny-na-jwaa,Pny-nꜣ-jwꜥꜥ,bbaw,9,True,3
ppy-ha-jstf,Ppy-ḥꜣ-jštf,bbaw,9,True,3
pr-nbt-htpt,Pr-Nbt-ḥtpt,bbaw,9,True,3
pr-shtp-jtn,pr-Sḥtp-Jtn,bbaw,9,True,3
pri-hr-nfrt,Pri-ḥr-nfrt,bbaw,9,True,3
prj-hr-nfrt,Prj-ḥr-nfrt,bbaw,9,True,3
prt-wp-wawt,prt-Wp-wꜣwt,bbaw,9,True,3
psmtk-za-nt,Psmṯk-zꜣ-Nt,bbaw,9,True,3
pth-nb-nfrt,Ptḥ-nb-nfrt,bbaw,9,True,3
pth-ta-twnn,Ptḥ-Tꜣ-twnn,bbaw,9,True,3
pthf-ta-tnn,Ptḥf-Tꜣ-ṯnn,bbaw,9,True,3
qai-hr-jatf,qꜣi-ḥr-jꜣtf,bbaw,9,True,3
qait-n-dmms,qꜣꞽt-n-dmms,tla,9,True,3
qajt-n-dmms,qꜣjt-n-dmms,bbaw,9,True,3
qbh-hwt-aat,qbḥ-ḥwt-ꜥꜣt,bbaw,9,True,3
qbh-hwt-nmt,qbḥ-ḥwt-nmt,bbaw,9,True,3
qbt-xwif-wi,qbt-ḫwif-wꞽ,tla,9,True,3
qbt-xwif-wj,Qbt-Ḫwif-wj,bbaw,9,True,3
r-aa-xastpl,rʾ-ꜥꜣ-ḫꜣstpl,bbaw,9,True,3
r-awt-zxapl,rʾ-ꜥwt-zẖꜣpl,bbaw,9,True,3
ra-hrw-axtj,Rꜥ-Ḥrw-ꜣḫtj,bbaw,9,True,3
ra-n-hqawpl,Rꜥ-n-ḥqꜣwpl,bbaw,9,True,3
raw-hr-axtj,Rꜥw-Ḥr-ꜣḫtj,bbaw,9,True,3
raw-hr-axty,Rꜥw-Ḥr-ꜣḫty,bbaw,9,True,3
raw-n-hqapl,Rꜥw-n-ḥqꜣpl,bbaw,9,True,3
rdi-nj-xnmw,Rḏi-nj-Ḫnmw,bbaw,9,True,3
rdi-wi-hnmw,rḏi-wꞽ-hnmw,tla,9,True,3
rhpl-r-drsn,Rḥpl-r-ḏrsn,bbaw,9,True,3
rmndu-nw-pt,rmndu-nw-pt,bbaw,9,True,3
rnpt-abd-sw,rnpt-ꜣbd-sw,bbaw,9,True,3
sanx-nj-pth,Sꜥnḫ-nj-Ptḥ,bbaw,9,True,3
sanx-wi-pth,sꜥnḫ-wꞽ-ptḥ,tla,9,True,3
sanx-wj-pth,Sꜥnḫ-wj-Ptḥ,bbaw,9,True,3
sanx-wj-raw,Sꜥnḫ-wj-Rꜥw,bbaw,9,True,3
sapl-nw-raw,Sꜣpl-nw-Rꜥw,bbaw,9,True,3
sbjw-n-wdat,sbjw-n-wḏꜣt,bbaw,9,True,3
sbk-htp-nxn,Sbk-ḥtp-nḫn,bbaw,9,True,3
sbk-m-saplf,Sbk-m-sꜣplf,bbaw,9,True,3
sdi-swt-mwt,Šdi-swt-Mwt,bbaw,9,True,3
sdjw-n-wsrw,sdjw-n-Wsrw,bbaw,9,True,3
shd-ab-ntrw,sḥḏ-ꜥb-nṯrw,bbaw,9,True,3
shd-hmpl-ka,sḥḏ-ḥmpl-kꜣ,bbaw,9,True,3
shd-hmw-ntr,sḥḏ-ḥmw-nṯr,bbaw,9,True,3
shd-hr-spat,sḥḏ-ḥr-spꜣt,bbaw,9,True,3
shd-pr-nswt,sḥḏ-pr-nswt,bbaw,9,True,3
shd-xntw-sj,sḥḏ-ḫntw-šj,bbaw,9,True,3
shtp-ib-raw,sḥtp-ꞽb-rꜥw,tla,9,True,3
shtp-jb-raw,Sḥtp-jb-rꜥw,bbaw,9,True,3
sja-xwjf-wj,Sjꜣ-ḫwjf-wj,bbaw,9,True,3
smayt-n-ast,šmꜥyt-n-Ꜣst,bbaw,9,True,3
smayt-n-jmn,šmꜥyt-n-Jmn,bbaw,9,True,3
smn-w-ntrpl,smn-wṱ-nṯrpl,bbaw,9,True,3
smsw-m-sahf,smsw-m-sꜥḥf,bbaw,9,True,3
spdw-hr-xnt,Spdw-ḥr-ẖnt,bbaw,9,True,3
spdw-hrw-aa,Spdw-Ḥrw-ꜥꜣ,bbaw,9,True,3
spsi-pw-mnw,Špsi-pw-Mnw,bbaw,9,True,3
spsj-pw-pth,Špsj-pw-Ptḥ,bbaw,9,True,3
sptdu-nt-mw,sptdu-nt-mw,bbaw,9,True,3
sqdd-m-hrjt,sqdd-m-ḥrjt,bbaw,9,True,3
stm-dd-maaf,Štm-ḏd-mꜣꜣf,bbaw,9,True,3
stx-aa-phtj,Stẖ-ꜥꜣ-pḥtj,bbaw,9,True,3
styt-nt-fnd,štyt-nt-fnḏ,bbaw,9,True,3
sw-xaif-raw,Šw-Ḫꜥif-Rꜥw,bbaw,9,True,3
swtpl-n-pth,šwtpl-n-Ptḥ,bbaw,9,True,3
sxm-anx-pth,Sḫm-ꜥnḫ-Ptḥ,bbaw,9,True,3
sxm-anx-raw,Sḫm-ꜥnḫ-Rꜥw,bbaw,9,True,3
sxmx-jb-ttj,Sḫmḫ-jb-Ttj,bbaw,9,True,3
sxr-xft-anx,Sḫr-ḫft-ꜥnḫ,bbaw,9,True,3
sxt-hwt-hrw,Sḫt-Ḥwt-Ḥrw,bbaw,9,True,3
sxt-xwif-wj,Sḫt-Ḫwif-wj,bbaw,9,True,3
syfy-n-mwtf,Syfy-n-mwtf,bbaw,9,True,3
szpw-jb-raw,Šzpw-jb-Rꜥw,bbaw,9,True,3
ta-fayt-taw,Tꜣ-fꜣyt-ṯꜣw,bbaw,9,True,3
ta-nt-htrpl,tꜣ-nt-ḥtrpl,bbaw,9,True,3
ta-snwt-raw,Tꜣ-šnwt-Rꜥw,bbaw,9,True,3
ta-whyt-byt,Tꜣ-wḥyt-byt,bbaw,9,True,3
ta-xnmt-hpn,Tꜣ-ẖnmt-Ḥpn,bbaw,9,True,3
ta-xnmt-ndm,Tꜣ-ẖnmt-Nḏm,bbaw,9,True,3
tasw-n-bhnj,ṯꜣsw-n-Bhnj,bbaw,9,True,3
tay-n-jdtpl,ṯꜣy-n-jdtpl,bbaw,9,True,3
tazw-n-gbtw,ṯꜣzw-n-Gbtw,bbaw,9,True,3
tp-n-jawtpl,tp-n-jꜣwtpl,bbaw,9,True,3
ts-n-jabtjt,ṯs-n-jꜣbtjt,bbaw,9,True,3
tst-nt-mwyt,ṯst-nt-mwyt,bbaw,9,True,3
ttj-ha-jstf,Ttj-ḥꜣ-jštf,bbaw,9,True,3
twt-anx-jtn,Twt-ꜥnḫ-Jtn,bbaw,9,True,3
wax-wsr-kaf,Wꜣḫ-Wsr-kꜣf,bbaw,9,True,3
wax-xwif-wi,wꜣḫ-ḫwif-wꞽ,tla,9,True,3
wax-xwif-wj,Wꜣḫ-Ḫwif-wj,bbaw,9,True,3
whmw-n-tatj,wḥmw-n-ṯꜣtj,bbaw,9,True,3
wja-nj-hhpl,wjꜣ-nj-ḥḥpl,bbaw,9,True,3
wp-watpl-aa,Wp-wꜣtpl-ꜥꜣ,bbaw,9,True,3
wp-watpl-ra,Wp-wꜣtpl-Rꜥ,bbaw,9,True,3
wp-wawt-nxt,Wp-wꜣwt-nḫt,bbaw,9,True,3
wr-kaw-xnmw,Wr-kꜣw-ẖnmw,bbaw,9,True,3
wr-maw-iwnw,wr-mꜣw-ꞽwnw,tla,9,True,3
wr-maw-jwnw,wr-mꜣw-Jwnw,bbaw,9,True,3
wr-n-mdawpl,wr-n-mḏꜣwpl,bbaw,9,True,3
wr-pr-dhwtj,wr-5-pr-Ḏḥwtj,bbaw,9,True,3
wr-xaif-raw,Wr-Ḫꜥif-Rꜥw,bbaw,9,True,3
wr-xrp-hmwt,wr-ḫrp-ḥmwt,bbaw,9,True,3
wr-xrp-hmww,wr-ḫrp-ḥmww,bbaw,9,True,3
wrpl-nw-ddw,wrpl-nw-Ḏdw,bbaw,9,True,3
wsjr-wn-nfr,Wsjr-Wn-nfr,bbaw,9,True,3
wsr-hat-jmn,Wsr-ḥꜣt-Jmn,bbaw,9,True,3
wsr-kaf-anx,wsr-kꜣf-ꜥnḫ,bbaw,9,True,3
wsr-maat-ra,Wsr-mꜣꜥt-Rꜥ,bbaw,9,True,3
wt-sahw-raw,wt-Sꜣḥw-Rꜥw,bbaw,9,True,3
wx-xaif-raw,wḫ-Ḫꜥif-Rꜥw,bbaw,9,True,3
xai-baw-zkr,ḫꜥi-bꜣw-zkr,tla,9,True,3
xai-kapl-ra,Ḫꜥi-kꜣpl-Rꜥ,bbaw,9,True,3
xai-xpr-raw,Ḫꜥi-ḫpr-Rꜥw,bbaw,9,True,3
xftj-hr-nbs,Ḫftj-ḥr-nbs,bbaw,9,True,3
xftjpl-n-ra,ḫftjpl-n-Rꜥ,bbaw,9,True,3
xnmt-mr-mnw,ḫnmt-mr-mnw,bbaw,9,True,3
xnsw-m-wast,Ḫnsw-m-Wꜣst,bbaw,9,True,3
xnsw-pa-taw,Ḫnsw-pꜣ-ṯꜣw,bbaw,9,True,3
xnt-hn-nfrt,Ḫnt-ḥn-nfrt,bbaw,9,True,3
xnti-pr-nzw,ḫntꞽ-pr-nzw,tla,9,True,3
xnti-ta-dsr,ḫntꞽ-tꜣ-ḏsr,tla,9,True,3
xnti-zh-ntr,ḫntꞽ-zḥ-nṯr,tla,9,True,3
xnti-zx-ntr,ḫntꞽ-zẖ-nṯr,tla,9,True,3
xntj-jnb-hd,ḫntj-Jnb-ḥḏ,bbaw,9,True,3
xntj-n-jrtj,ḫntj-n-jrtj,bbaw,9,True,3
xntj-pr-anx,ḫntj-pr-ꜥnḫ,bbaw,9,True,3
xntj-sh-ntr,ḫntj-sḥ-nṯr,bbaw,9,True,3
xntj-ta-dsr,ḫntj-tꜣ-ḏsr,bbaw,9,True,3
xntj-xty-wr,Ḫntj-ẖty-wr,bbaw,9,True,3
xntj-zh-ntr,ḫntj-zḥ-nṯr,bbaw,9,True,3
xntj-zx-ntr,ḫntj-zẖ-nṯr,bbaw,9,True,3
xntt-hn-nfr,Ḫntt-ḥn-nfr,bbaw,9,True,3
xpr-rxw-nsw,ḫpr-rḫw-nsw,bbaw,9,True,3
xprr-aa-sta,Ḫprr-ꜥꜣ-štꜣ,bbaw,9,True,3
xri-tp-nswt,ẖrꞽ-tp-nswt,tla,9,True,3
xri-tp-snwt,ẖrꞽ-tp-šnwt,tla,9,True,3
xrj-tp-nswt,ẖrj-tp-nswt,bbaw,9,True,3
xrj-tp-snwt,ẖrj-tp-šnwt,bbaw,9,True,3
xrp-apr-nfr,ḫrp-ꜥpr-nfr,bbaw,9,True,3
xrp-apr-wja,ḫrp-ꜥpr-wjꜣ,bbaw,9,True,3
xrp-hats-km,ḫrp-hꜣṯs-km,bbaw,9,True,3
xrp-hwwt-mw,ḫrp-ḥwwt-mw,bbaw,9,True,3
xrp-hwwt-nt,ḫrp-ḥwwt-Nt,bbaw,9,True,3
xrp-jmjw-za,ḫrp-jmjw-zꜣ,bbaw,9,True,3
xrp-jrw-snj,ḫrp-jrw-šnj,bbaw,9,True,3
xrp-sndt-nb,ḫrp-šnḏt-nb,bbaw,9,True,3
xrp-stw-nbw,ḫrp-stw-nbw,bbaw,9,True,3
xrw-maa-xrw,ḫrw-mꜣꜥ-ḫrw,bbaw,9,True,3
xt-n-anxwpl,ḫt-n-ꜥnḫwpl,bbaw,9,True,3
xtm-bjt-maa,ḫtm-bjt-mꜣꜥ,bbaw,9,True,3
xtmw-nj-sms,ḫtmw-nj-šms,bbaw,9,True,3
xtmw-pr-dsr,ḫtmw-pr-ḏsr,tla,9,True,3
xtmw-xrj-at,ḫtmw-ẖrj-ꜥt,bbaw,9,True,3
xtpl-nj-anx,ḫtpl-nj-ꜥnḫ,bbaw,9,True,3
xwin-hnmw-j,Ḫwin-Hnmw-j,bbaw,9,True,3
za-iri-ixtf,zꜣ-ꞽrꞽ-ꞽḫtf,tla,9,True,3
za-jrj-jxtf,Zꜣ-jrj-jḫtf,bbaw,9,True,3
za-xnti-xty,zꜣ-ḫntꞽ-ẖty,tla,9,True,3
za-xntj-xty,Zꜣ-ḫntj-ẖty,bbaw,9,True,3
zab-hrj-wdb,zꜣb-ḥrj-wḏb,bbaw,9,True,3
zab-jrj-nxn,zꜣb-jrj-Nḫn,bbaw,9,True,3
zab-nxt-xrw,zꜣb-nḫt-ḫrw,bbaw,9,True,3
zab-shd-zxa,zꜣb-sḥḏ-zẖꜣ,bbaw,9,True,3
zab-zxa-msa,zꜣb-zḫꜣ-mšꜥ,bbaw,9,True,3
zaj-hwt-hrw,Zꜣj-Ḥwt-Ḥrw,bbaw,9,True,3
zat-hwt-hrw,Zꜣt-Ḥwt-Ḥrw,bbaw,9,True,3
zat-nb-kapl,Zꜣt-Nb-kꜣpl,bbaw,9,True,3
zat-nb-sxtw,Zꜣt-nb-sḫtw,bbaw,9,True,3
zat-rnn-wtt,Zꜣt-Rnn-wtt,bbaw,9,True,3
zat-tp-jhpl,Zꜣt-tp-jḥpl,bbaw,9,True,3
znt-jni-jtf,Znt-Jni-jtf,bbaw,9,True,3
zp-jmn-jwtt,zp-jmn-jwtt,bbaw,9,True,3
zwnw-hrf-wr,Zwnw-ḥrf-wr,bbaw,9,True,3
zxa-hwt-ntr,zẖꜣ-ḥwt-nṯr,bbaw,9,True,3
zxaw-a-nswt,zẖꜣw-ꜥ-nswt,bbaw,9,True,3
zxaw-gs-dpt,zẖꜣw-gs-dpt,bbaw,9,True,3
zxaw-n-tati,zẖꜣw-n-ṯꜣtꞽ,tla,9,True,3
zxaw-n-tatj,zẖꜣw-n-ṯꜣtj,bbaw,9,True,3
zxaw-nj-tma,zẖꜣw-nj-tmꜣ,bbaw,9,True,3
zxaw-pr-aqt,zẖꜣw-pr-ꜥqt,bbaw,9,True,3
zxaw-pr-ntr,zẖꜣw-pr-nṯr,bbaw,9,True,3
zxaw-pr-sna,zẖꜣw-pr-šnꜥ,bbaw,9,True,3
zxaw-wda-jb,zẖꜣw-wḏꜣ-jb,bbaw,9,True,3
aa-phti-izzi,ꜥꜣ-pḥtꞽ-ꞽzzꞽ,tla,10,True,3
aa-phtj-jzzj,ꜥꜣ-pḥtj-Jzzj,bbaw,10,True,3
ahapl-m-jwnw,ꜥḥꜣpl-m-Jwnw,bbaw,10,True,3
anx-m-fndypl,ꜥnḫ-m-fndypl,bbaw,10,True,3
anx-m-fntjpl,ꜥnḫ-m-fntjpl,bbaw,10,True,3
anx-nfrf-raw,ꜥnḫ-Nfrf-Rꜥw,bbaw,10,True,3
anx-pth-htpw,ꜥnḫ-Ptḥ-ḥtpw,bbaw,10,True,3
anx-spss-kaf,Ꜥnḫ-Špss-kꜣf,bbaw,10,True,3
anx-wda-snbt,ꜥnḫ-wḏꜣ-snbt,bbaw,10,True,3
anx-xaif-raw,ꜥnḫ-Ḫꜥif-Rꜥw,bbaw,10,True,3
anxw-xwif-wi,ꜥnḫw-ḫwif-wꞽ,tla,10,True,3
anxw-xwif-wj,ꜥnḫw-Ḫwif-wj,bbaw,10,True,3
atw-n-ztiwpl,ꜣṯw-n-ztꞽwPL,tla,10,True,3
atw-n-ztjwpl,ꜣṯw-n-Ztjwpl,bbaw,10,True,3
ax-bjtt-sahw,ꜣḫ-bjtt-sꜥḥw,bbaw,10,True,3
ax-imi-dndrw,ꜣḫ-ꞽmꞽ-ḏndrw,tla,10,True,3
ax-jmj-dndrw,ꜣḫ-jmj-ḏndrw,bbaw,10,True,3
ax-mrwt-nswt,ꜣḫ-mrwt-nswt,bbaw,10,True,3
axwpl-n-jgrt,ꜣḫwpl-n-Jgrt,bbaw,10,True,3
baht-xwif-wj,Bꜥḥt-Ḫwif-wj,bbaw,10,True,3
bndt-ssm-nfr,Bnḏt-Sšm-nfr,bbaw,10,True,3
bnjt-dp-mwtf,bnjt-dp-mwtf,bbaw,10,True,3
bsi-m-jrtitf,bsi-m-jrtitf,bbaw,10,True,3
bwtbzt-m-raw,bwtbzt-m-Rꜥw,bbaw,10,True,3
dbat-wsr-kaf,Ḏbꜣt-Wsr-kꜣf,bbaw,10,True,3
dfa-xaif-raw,ḏfꜣ-Ḫꜥif-Rꜥw,bbaw,10,True,3
dsr-xprw-raw,Ḏsr-ḫprw-Rꜥw,bbaw,10,True,3
grgt-nfr-anx,Grgt-Nfr-ꜥnḫ,bbaw,10,True,3
grgt-nfr-smm,Grgt-Nfr-šmm,bbaw,10,True,3
grgt-ssm-nfr,grgt-Sšm-nfr,bbaw,10,True,3
grgt-xwif-wi,grgt-ḫwif-wꞽ,tla,10,True,3
grgt-xwif-wj,Grgt-Ḫwif-wj,bbaw,10,True,3
hab-hr-snfrf,Ḥꜣb-ḥr-snfrf,bbaw,10,True,3
hamt-xwif-wj,Ḥꜣmt-Ḫwif-wj,bbaw,10,True,3
hatt-nt-thnw,ḥꜣtt-nt-ṯḥnw,bbaw,10,True,3
hatwtj-n-msa,ḥꜣtwtj-n-mšꜥ,bbaw,10,True,3
hbnnt-ii-mry,ḥbnnt-ꞽꞽ-mry,tla,10,True,3
hbnnt-jj-mry,Ḥbnnt-Jj-mry,bbaw,10,True,3
hkaw-jmj-xtf,ḥkꜣw-jmj-ẖtf,bbaw,10,True,3
hknwpl-n-raw,Ḥknwpl-n-Rꜥw,bbaw,10,True,3
hm-ntr-bastt,ḥm-nṯr-Bꜣstt,bbaw,10,True,3
hm-ntr-maatt,ḥm-nṯr-Mꜣꜥtt,bbaw,10,True,3
hm-ntr-ssmtt,ḥm-nṯr-Šsmtt,bbaw,10,True,3
hmt-nswt-wrt,ḥmt-nswt-wrt,bbaw,10,True,3
hnmt-xwif-wi,hnmt-ḫwif-wꞽ,tla,10,True,3
hnmt-xwif-wj,Hnmt-Ḫwif-wj,bbaw,10,True,3
hnmw-xwjf-wj,Hnmw-ḫwjf-wj,bbaw,10,True,3
hnwt-jpt-swt,ḥnwt-Jpt-swt,bbaw,10,True,3
hnwt-nbt-abw,Ḥnwt-nbt-ꜥbw,bbaw,10,True,3
hnwt-pa-mrjt,Ḥnwt-Pꜣ-Mrjt,bbaw,10,True,3
hqa-hwt-izzi,ḥqꜣ-ḥwt-ꞽzzꞽ,tla,10,True,3
hqa-hwt-jzzj,ḥqꜣ-ḥwt-Jzzj,bbaw,10,True,3
hr-dsr-hawpl,Ḥr-ḏsr-ḥꜥwpl,bbaw,10,True,3
hri-ssta-nbf,ḥrꞽ-sštꜣ-nbf,tla,10,True,3
hrj-dp-ntrpl,ḥrj-dp-nṯrpl,bbaw,10,True,3
hrj-fay-wxay,ḥrj-fꜣy-wḫꜣy,bbaw,10,True,3
hrj-jb-mhntf,ḥrj-jb-mḥntf,bbaw,10,True,3
hrj-saw-sxaw,ḥrj-sꜣw-sẖꜣw+,bbaw,10,True,3
hrj-ssta-nbf,ḥrj-sštꜣ-nbf,bbaw,10,True,3
hrj-tp-jtrpl,ḥrj-tp-jtrpl,bbaw,10,True,3
hrj-tp-rxwtf,ḥrj-tp-rḫwtf,bbaw,10,True,3
hrjt-hwt-anx,ḥrjt-ḥwt-ꜥnḫ,bbaw,10,True,3
hrjt-tp-jtjs,ḥrjt-tp-jtjs,bbaw,10,True,3
hrjt-tp-zmjt,ḥrjt-tp-zmjt,bbaw,10,True,3
hrw-bjtj-htp,Ḥrw-bjtj-ḥtp,bbaw,10,True,3
hrw-dsr-hapl,Ḥrw-ḏsr-ḥꜥpl,bbaw,10,True,3
hrw-hr-wnmjf,Ḥrw-ḥr-wnmjf,bbaw,10,True,3
hrw-jwi-tawj,Ḥrw-jwi-tꜣwj,bbaw,10,True,3
hrw-nbw-ntrj,ḥrw-nbw-nṯrj,bbaw,10,True,3
hrw-ndf-jtjf,Ḥrw-nḏf-jtjf,bbaw,10,True,3
hrw-whm-mswt,Ḥrw-wḥm-mswt,bbaw,10,True,3
hrw-xntj-xtj,Ḥrw-ḫntj-ẖtj,bbaw,10,True,3
hrw-xntj-xty,Ḥrw-ḫntj-ẖty,bbaw,10,True,3
htp-di-njswt,ḥtp-ḏi-njswt,bbaw,10,True,3
htp-xaif-raw,Ḥtp-Ḫꜥif-Rꜥw,bbaw,10,True,3
hwt-jni-jtjf,ḥwt-Jni-jtjf,bbaw,10,True,3
hwt-mrt-ahmt,Ḥwt-mrt-ꜥḥmt,bbaw,10,True,3
hwt-nfrf-raw,Ḥwt-Nfrf-Rꜥw,bbaw,10,True,3
hwt-nn-njswt,Ḥwt-nn-njswt,bbaw,10,True,3
hwt-sahw-raw,Ḥwt-Sꜣḥw-Rꜥw,bbaw,10,True,3
hwt-xmnw-snw,Ḥwt-ḫmnw-šnw,bbaw,10,True,3
hzit-hwt-hrw,Ḥzit-Ḥwt-Ḥrw,bbaw,10,True,3
hzy-hr-jmntt,Ḥzy-ḥr-jmntt,bbaw,10,True,3
iarrt-ii-mry,ꞽꜣrrt-ꞽꞽ-mry,tla,10,True,3
imaxw-xr-nbf,ꞽmꜣḫw-ḫr-nbf,tla,10,True,3
imaxw-xr-ntr,ꞽmꜣḫw-ḫr-nṯr,tla,10,True,3
imi-hwt-srqt,ꞽmꞽ-ḥwt-srqt,tla,10,True,3
imi-r-snwtdu,ꞽmꞽ-rʾ-šnwtDU,tla,10,True,3
imi-r-wabtdu,ꞽmꞽ-rʾ-wꜥbtDU,tla,10,True,3
imi-r-wpwtpl,ꞽmꞽ-rʾ-wpwtPL,tla,10,True,3
imi-wnw-mhti,ꞽmꞽ-wnw-mḥtꞽ,tla,10,True,3
imi-xnt-irti,ꞽmꞽ-ḫnt-ꞽrtꞽ,tla,10,True,3
iri-ixi-nswt,ꞽrꞽ-ꞽḫꞽ-nswt,tla,10,True,3
iri-ixt-nswt,ꞽrꞽ-ꞽḫt-nswt,tla,10,True,3
iri-sni-nswt,ꞽrꞽ-šnꞽ-nswt,tla,10,True,3
irr-hzzt-nbf,ꞽrr-ḥzzt-nbf,tla,10,True,3
irr-mrrt-nbf,ꞽrr-mrrt-nbf,tla,10,True,3
jaarw-n-mast,Jꜥꜥrw-n-mꜣst,bbaw,10,True,3
jarrt-jj-mry,Jꜣrrt-Jj-mry,bbaw,10,True,3
jat-hrj-ahaw,Jꜣt-Hrj-ꜥḥꜣw,bbaw,10,True,3
jat-nt-wabwj,jꜣt-nt-Wꜣbwj,bbaw,10,True,3
jat-pth-htpw,Jꜣt-Ptḥ-ḥtpw,bbaw,10,True,3
jawypl-n-sts,jꜣwypl-n-Stš,bbaw,10,True,3
jbj-r-gottnn,Jbj-r-GottNN,bbaw,10,True,3
jht-xntj-gsj,Jḥt-ḫntj-Gsj,bbaw,10,True,3
jmax-xr-wsjr,jmꜣḫ-ḫr-wsjr,bbaw,10,True,3
jmaxaw-jb-hr,jmꜣḫꜣw-jb-Ḥr,bbaw,10,True,3
jmaxw-n-jnpw,jmꜣḫw-n-Jnpw,bbaw,10,True,3
jmaxw-n-jtjf,jmꜣḫw-n-jtjf,bbaw,10,True,3
jmaxw-xr-jnp,jmꜣḫw-ḫr-jnp,bbaw,10,True,3
jmaxw-xr-jtf,jmꜣḫw-ḫr-jtf,bbaw,10,True,3
jmaxw-xr-jtj,jmꜣḫw-ḫr-jtj,bbaw,10,True,3
jmaxw-xr-nbf,jmꜣḫw-ḫr-nbf,bbaw,10,True,3
jmaxw-xr-ntr,jmꜣḫw-ḫr-nṯr,bbaw,10,True,3
jmaxw-xr-pth,jmꜣḫw-ḫr-Ptḥ,bbaw,10,True,3
jmj-hwt-srqt,jmj-ḥwt-Srqt,bbaw,10,True,3
jmj-jrtj-wja,jmj-jrtj-wjꜣ,bbaw,10,True,3
jmj-r-axnwtj,jmj-rʾ-ꜥẖnwtj,bbaw,10,True,3
jmj-r-djwtpl,jmj-rʾ-ḏjwtpl,bbaw,10,True,3
jmj-r-jwaapl,jmj-rʾ-jwꜥꜥpl,bbaw,10,True,3
jmj-r-mnnwpl,jmj-rʾ-mnnwpl,bbaw,10,True,3
jmj-r-nbywpl,jmj-rʾ-nbywpl,bbaw,10,True,3
jmj-r-smawpl,jmj-rʾ-šmꜥwpl,bbaw,10,True,3
jmj-r-smrwpl,jmj-rʾ-smrwpl,bbaw,10,True,3
jmj-r-snwtdu,jmj-rʾ-šnwtdu,bbaw,10,True,3
jmj-r-sqbbdu,jmj-rʾ-sqbbdu,bbaw,10,True,3
jmj-r-sqbbwj,jmj-rʾ-sqbbwj,bbaw,10,True,3
jmj-r-ssmtpl,jmj-rʾ-ssmtpl,bbaw,10,True,3
jmj-r-sxtjpl,jmj-rʾ-sḫtjpl,bbaw,10,True,3
jmj-r-taztpl,jmj-rʾ-ṯꜣztpl,bbaw,10,True,3
jmj-r-tmstpl,jmj-rʾ-ṯmsṯpl,bbaw,10,True,3
jmj-r-wabtdu,jmj-rʾ-wꜥbtdu,bbaw,10,True,3
jmj-r-wabtja,jmj-rʾ-wꜥbtjꜢ,bbaw,10,True,3
jmj-r-wpwtpl,jmj-rʾ-wpwtpl,bbaw,10,True,3
jmj-r-xastpl,jmj-rʾ-ḫꜣstpl,bbaw,10,True,3
jmj-r-xtmtjw,jmj-rʾ-ḫtmtjw,bbaw,10,True,3
jmj-r-xtmtpl,jmj-rʾ-ḫtmtpl,bbaw,10,True,3
jmj-r-zswjdu,jmj-rʾ-zšwjdu,bbaw,10,True,3
jmj-wnw-mhtj,jmj-Wnw-mḥtj,bbaw,10,True,3
jmj-xnt-jrtj,Jmj-ḫnt-jrtj,bbaw,10,True,3
jmj-xt-dhwtj,jmj-ḫt-Ḏḥwtj,bbaw,10,True,3
jmj-xt-hmwtw,jmj-ḫt-ḥmwtw,bbaw,10,True,3
jmj-xt-smntw,jmj-ḫt-smntw,bbaw,10,True,3
jmj-xt-xmwtw,jmj-ḫt-ḫmwtw,bbaw,10,True,3
jmjpl-r-hmwt,jmjpl-rʾ-ḥmwt,bbaw,10,True,3
jmjpl-ta-dsr,jmjpl-tꜣ-ḏsr,bbaw,10,True,3
jmjt-r-htswt,jmjt-rʾ-ḥtswt,bbaw,10,True,3
jmn-jpt-nxtw,Jmn-jpt-nḫtw,bbaw,10,True,3
jmn-xnmt-nhh,Jmn-ẖnmt-nḥḥ,bbaw,10,True,3
jmn-xnmw-nhh,Jmn-ẖnmw-nḥḥ,bbaw,10,True,3
jni-hrt-htpw,Jni-ḥrt-ḥtpw,bbaw,10,True,3
jni-hrt-xaij,Jni-ḥrt-ḫꜥij,bbaw,10,True,3
jni-hrt-xawj,Jni-ḥrt-ḫꜥwj,bbaw,10,True,3
jni-jtf-jqrw,Jni-jtf-jqrw,bbaw,10,True,3
jni-jtjf-jqr,Jni-jtjf-jqr,bbaw,10,True,3
jnpw-tpj-dwf,Jnpw-tpj-ḏwf,bbaw,10,True,3
